word,sopmi
！大哥！！！！,-2.7108394405714726
半生,-2.7108394405714655
太难,-2.707087305710356
忿忿,-2.698866798905396
第一时间,-2.691980413320156
减量,-2.6843672292102845
几次,-2.6843672292102685
公司,-2.6778243833434967
5条,-2.6664453212130255
更新,-2.666445321213022
5点10分,-2.666445321213022
饱满,-2.66644532121302
中号卷饼,-2.666445321213015
躺,-2.666445321213015
一等,-2.6664453212130077
莫名其妙,-2.65949256057125
离去,-2.6585832034400525
接单,-2.6582248144080474
这,-2.6466514518483883
都是,-2.6437252447129396
赌,-2.629919445187909
督促,-2.6299194451879053
12一碗,-2.6299194451879018
24，,-2.613977901318883
不得不,-2.5733359168215415
双,-2.573335916821538
既,-2.573335916821538
核,-2.5733359168215344
生硬,-2.5733359168215344
基本,-2.573335916821531
瓶,-2.573335916821531
五颗,-2.573335916821531
可怕,-2.573335916821531
乌龟,-2.573335916821531
大伙们,-2.573335916821531
干,-2.5692315184887935
口,-2.5524789597756268
33块,-2.53151574112691
，I,-2.530123850000244
真牛，,-2.5188881327991623
有味,-2.5144422277679617
饭,-2.50915955968728
可以,-2.508490684296042
无数次,-2.5076326697706968
里,-2.5023693954673867
挤出来,-2.499335335377765
感情,-2.488447019235018
错单,-2.482733368040627
1个半小时,-2.476711838690525
空心,-2.473800243270624
，土豆卷,-2.4738002432706203
足足,-2.4738002432706203
，尼玛,-2.4738002432706203
一段,-2.4738002432706203
愧,-2.4738002432706168
十分,-2.464401545268359
还,-2.45563310821678
七块,-2.453041683103809
汁,-2.444052899876567
有限,-2.444052899876567
运气,-2.435832393071596
满当当,-2.4319800675759993
凯撒沙拉,-2.421332823376492
诚意,-2.4213328233764884
眼泪,-2.4213328233764884
堂食比,-2.4213328233764884
尼玛,-2.421332823376485
港丽,-2.421332823376485
六块,-2.4213328233764813
蘑菇片,-2.4034109153792187
?,-2.403410915379215
You,-2.3989650103480287
又,-2.3890198230736104
。。。,-2.382652355212418
面条,-2.38069083887914
挑,-2.366191269184032
美食,-2.350943495485094
100分钟,-2.350943495485092
一百多,-2.3509434954850903
一片,-2.350943495485076
第二次,-2.3445172263256584
钢丝,-2.3445172263256495
美好,-2.329410333935453
到达,-2.321797149825569
回电,-2.310301510987749
总共,-2.295801941292634
和,-2.2930075361405002
喽,-2.2909361861208026
洋葱。,-2.2673493658031916
告诉,-2.2659073916292876
找到,-2.2542228375412208
板栗烧鸡,-2.251407821934187
榨菜,-2.2514078219341833
…………,-2.2514078219341833
一块钱,-2.2514078219341833
三厘米,-2.2514078219341833
午饭,-2.251407821934176
放下,-2.251407821934176
非饭,-2.251407821934176
恐怖,-2.251407821934176
可见,-2.2514078219341744
拌饭！,-2.2514078219341727
！，肉松煎饼,-2.2514078219341727
！桔梗特难吃。。,-2.2514078219341727
韭菜鸡蛋,-2.2514078219341727
皮蛋瘦肉粥,-2.251407821934169
菜叶,-2.251407821934169
爱,-2.2514078219341656
43,-2.251407821934162
慢你不知道,-2.2148819459090596
照,-2.1774072404903997
一遍,-2.177407240490396
不是,-2.1728200171523113
当天,-2.1727979872378036
时,-2.172630708550061
，问,-2.1689456617421925
芝士,-2.1582984175426994
制作,-2.1582984175426922
，醉,-2.1582984175426887
奇怪,-2.151872148383248
一个小时,-2.1321088935618278
延时赔偿呢？,-2.1258769398503183
地步,-2.1258769398503183
6点半,-2.125876939850304
地丸子,-2.113904298184245
石头,-2.1139042981842344
馅饼,-2.09940472848913
发麻,-2.0994047284891266
泡水,-2.099404728489123
6元,-2.0994047284891195
面包粒,-2.0879090896512977
留言,-2.087909089651294
新手,-2.0814828204918676
房间,-2.081482820491857
三种,-2.081482820491857
>,-2.076321115376075
成分,-2.074530059850094
牛逼,-2.072084122489608
做错,-2.0587627439917853
伤,-2.058762743991778
一兩點,-2.0587627439917746
应当,-2.0587627439917746
排,-2.0587627439917675
严汤,-2.0449569444667404
塑料袋,-2.0449569444667404
摊鸡蛋,-2.0449569444667404
指甲,-2.033816386861549
哇塞，,-2.0290154005977357
星子,-2.0290154005977215
肠。。。,-2.0200822758277184
中午,-2.01694256829715
吃出,-2.0103997224303747
没事,-2.0092069195175455
依稀,-2.006295324097657
馊,-1.9998690549381948
叶良晨,-1.9883734161003837
超市,-1.98837341610038
新年,-1.9883734161003765
逾时,-1.9883734161003765
足。,-1.9883734161003765
，小炒肉,-1.9883734161003765
一小时后,-1.9883734161003765
忽略,-1.9883734161003765
很少,-1.9785503336147379
遇见,-1.971299902741439
进来,-1.9619012047391902
得到,-1.9518475400752635
两趟,-1.95184754007526
传到,-1.9407069824700685
慢！,-1.9294797270468145
落下,-1.929479727046811
餐人,-1.9294797270468091
扁,-1.9294797270468074
想着,-1.9294797270468038
怎么,-1.928414845610142
这个,-1.9263124479681295
肥肉！,-1.9143728346566107
抱,-1.9074534207168092
罐子,-1.90348451851386
五十,-1.9034845185138565
小葱,-1.8952640117089068
自己,-1.8946868182461536
38,-1.888837742549466
不能,-1.8817020960557755
炒饼,-1.8794390445472224
，宇宙卷饼,-1.8770123071526825
，拉,-1.8680791823826546
了,-1.866981817892114
过来,-1.8589738224480747
霸气,-1.855999129404264
胃,-1.8470175668548414
无敌,-1.8363703226553376
贵，,-1.8363703226553376
马路,-1.8363703226553358
可惜,-1.836370322655334
汤。豆腐丝,-1.836370322655334
炸薯条,-1.836370322655334
腥味,-1.8363703226553305
煲仔饭,-1.8363703226553305
两杯,-1.836370322655327
南瓜,-1.836370322655327
看多,-1.8363703226553234
慢么？多难吃,-1.8363703226553234
菜花,-1.8363703226553234
纸巾,-1.8363703226553216
忒,-1.8363703226553199
，光,-1.836370322655318
鸡排,-1.826101987201504
人员,-1.8217235466909258
真空,-1.8078011704585677
拉倒,-1.8039488449629566
瞻仰,-1.796213196183345
他,-1.7960806016296154
凸,-1.7957283381579785
距离,-1.7872997160874018
╯▽╰,-1.7819225386329514
关键,-1.775379692766176
几口,-1.7694591659978691
学习,-1.7676575725713164
仓促,-1.765980994763929
还好,-1.7659809947639271
｀0 ,-1.7604214694220346
瞎子,-1.7558804047949579
吃,-1.7551886523411397
神,-1.7539081624633504
到,-1.750633030430489
超,-1.7502136789056095
拌饭酱,-1.73683464910442
疙瘩汤,-1.7368346491044147
9,-1.7294551187388194
还行,-1.7253390102665875
骂骂咧咧,-1.7108394405714655
酸菜,-1.7108394405714478
她家,-1.6931374388380007
王老吉,-1.6919804133201453
有没有,-1.666445321213029
。。。。。。,-1.666445321213022
app,-1.666445321213022
幼稚,-1.666445321213022
酱汁流,-1.666445321213022
烂，,-1.6664453212130148
。中途,-1.6664453212130148
都会,-1.666445321213013
细,-1.6664453212130077
包子,-1.6664453212130006
金手勺,-1.651338428822811
较差,-1.6437252447129218
儿童,-1.6384309450434138
在,-1.6316698061206232
白,-1.6299194451878982
软,-1.6286183523227216
打不通，,-1.6269169570263742
一枚,-1.6139779013188829
最后好不容易,-1.6075516321594492
未必,-1.6019050690183079
培训,-1.6019050690183043
我,-1.6010731989661835
好多,-1.596055993321615
米酒,-1.5733359168215415
清,-1.5733359168215415
精美,-1.573335916821538
礼貌,-1.5733359168215326
一份,-1.5733359168215308
打开,-1.570168637742853
悲剧,-1.560735880041893
不知道,-1.5586891408571368
小虫子,-1.5509681037930783
菜,-1.542123102227567
滑,-1.5358612114028602
以后,-1.5244958924318937
让,-1.5181943626290781
神马意思！！！好吧，,-1.5144422277679688
小小,-1.5144422277679652
这么多年,-1.5144422277679652
这等,-1.5144422277679617
眉州,-1.4924159214379706
这时,-1.4901946815212845
玩,-1.4738002432706239
！点,-1.4738002432706203
饱，不错,-1.462911927127891
下午14点半,-1.462911927127891
地方,-1.4567267299116828
证明,-1.4440528998765636
坑～,-1.4282855840182513
猪肘卷饼,-1.4213328233764884
啊,-1.4086475637453653
调度,-1.4034109153792222
整整,-1.4034109153792187
老客户,-1.4034109153792151
要死，,-1.403410915379208
急,-1.3957977312693473
洒,-1.3913380830786526
！！！！,-1.3904535104925166
九点半,-1.3889113456840967
进货,-1.3846743527976457
老师,-1.3838581179578213
尴尬,-1.3826523552124108
鸡腿,-1.3769387040180199
封口,-1.3668850393541057
向,-1.3583230258506696
用水,-1.3509434954850867
加强,-1.3445172263256495
总部,-1.338870663184501
听到,-1.3308422894285812
*,-1.32179714982556
就能,-1.3185220177927057
一个半小时,-1.308910831725603
脑子,-1.302938122574254
饭菜,-1.2949535466543
久,-1.2856235372720786
<,-1.2764988028969952
，烧牛肉,-1.2514078219341869
盆,-1.2514078219341833
美味，,-1.2514078219341833
寒冷,-1.2514078219341833
敬业,-1.2514078219341833
大风天,-1.2514078219341833
本人,-1.2514078219341833
绿茶,-1.2514078219341833
岩盐,-1.2514078219341833
，奶茶,-1.2514078219341833
大杯,-1.2514078219341833
！赞！,-1.2514078219341833
，东西,-1.2514078219341833
不做,-1.2514078219341833
歺,-1.2514078219341833
很麻烦,-1.2514078219341833
，土豆丝,-1.2514078219341833
单品,-1.2514078219341833
再吃,-1.2514078219341833
主食,-1.2514078219341833
糊味,-1.2514078219341833
火,-1.2514078219341833
天，,-1.2514078219341833
功夫,-1.2514078219341833
糕点,-1.2514078219341833
脚,-1.2514078219341833
范围,-1.2514078219341833
开门,-1.2514078219341833
拉面,-1.2514078219341833
宿舍,-1.2514078219341833
哼,-1.2514078219341833
减价,-1.2514078219341833
摆,-1.2514078219341833
同意,-1.2514078219341833
回锅肉,-1.2514078219341833
买家,-1.2514078219341833
三碗,-1.2514078219341833
可恶,-1.2514078219341833
一晚上,-1.2514078219341833
极差，,-1.2514078219341833
粥，,-1.2514078219341833
7块,-1.2514078219341833
蛋壳,-1.2514078219341833
14,-1.2514078219341833
线,-1.2514078219341833
熟！,-1.2514078219341833
赚钱,-1.2514078219341833
浸,-1.2514078219341833
屎,-1.2514078219341833
兜子,-1.2514078219341833
行为,-1.2514078219341833
没有人,-1.2514078219341833
智商,-1.2514078219341833
大排,-1.2514078219341833
本单,-1.2514078219341833
鸭,-1.2514078219341833
难吃，,-1.2514078219341833
猪排,-1.2514078219341833
薯,-1.2514078219341833
告诉你,-1.2514078219341833
提交,-1.2514078219341833
草,-1.2514078219341833
多花,-1.2514078219341833
程度,-1.2514078219341833
打算,-1.2514078219341833
盖好,-1.2514078219341833
主菜,-1.2514078219341833
冰乐,-1.2514078219341833
上传,-1.2514078219341833
拿铁，,-1.2514078219341833
特大,-1.2514078219341833
奶盖,-1.2514078219341833
愤怒,-1.2514078219341833
馊味,-1.2514078219341833
减免,-1.2514078219341833
堵车,-1.2514078219341833
及其,-1.2514078219341833
辣椒油,-1.2514078219341833
腊八蒜，,-1.2514078219341833
河粉,-1.2514078219341833
辅料,-1.2514078219341798
评,-1.251407821934178
负面：,-1.2514078219341762
格外,-1.2514078219341727
手抖,-1.2514078219341727
，微辣,-1.2514078219341727
好极啦,-1.2514078219341727
。棒,-1.2514078219341727
7个,-1.2514078219341727
，不开玩笑,-1.2514078219341727
太多次,-1.2514078219341727
表现出,-1.2514078219341727
，量多,-1.2514078219341727
异味儿,-1.2514078219341727
锅底,-1.2514078219341727
墨鱼丸,-1.2514078219341727
平菇,-1.2514078219341727
仔,-1.2514078219341727
腔骨,-1.2514078219341727
大海椒，,-1.2514078219341727
尖椒，,-1.2514078219341727
尖椒豆腐皮,-1.2514078219341727
，菜品物美价廉～～～,-1.2514078219341727
金桔柠檬茶,-1.2514078219341727
迷恋,-1.2514078219341727
布丁奶茶,-1.2514078219341727
漏。，，，，,-1.2514078219341727
，快递给力。,-1.2514078219341727
快！奶茶,-1.2514078219341727
大风,-1.2514078219341727
天真不容易,-1.2514078219341727
好，大冷,-1.2514078219341727
茶类,-1.2514078219341727
好几年,-1.2514078219341727
曲奇奶茶,-1.2514078219341727
柠檬,-1.2514078219341727
太好了,-1.2514078219341727
很好啦,-1.2514078219341727
！不错,-1.2514078219341727
大满贯奶茶！超大杯！,-1.2514078219341727
亲和,-1.2514078219341727
赞！,-1.2514078219341727
十万个,-1.2514078219341727
小子,-1.2514078219341727
晚上9点,-1.2514078219341727
盐岩芝士,-1.2514078219341727
元旦节,-1.2514078219341727
养乐,-1.2514078219341727
冰沙,-1.2514078219341727
对不住,-1.2514078219341727
！天冷,-1.2514078219341727
很速度,-1.2514078219341727
派送员,-1.2514078219341727
可可，,-1.2514078219341727
出款,-1.2514078219341727
岩岩,-1.2514078219341727
浓情,-1.2514078219341727
发给,-1.2514078219341727
两种,-1.2514078219341727
，中杯,-1.2514078219341727
冰冻,-1.2514078219341727
榨,-1.2514078219341727
柠檬绿,-1.2514078219341727
一周,-1.2514078219341727
破损,-1.2514078219341727
客气辛苦,-1.2514078219341727
醒脑,-1.2514078219341727
提神,-1.2514078219341727
红豆,-1.2514078219341727
作死,-1.2514078219341727
无糖，,-1.2514078219341727
。奶茶,-1.2514078219341727
！奶茶味道棒，,-1.2514078219341727
控,-1.2514078219341727
赞不绝口,-1.2514078219341727
，今儿,-1.2514078219341727
陈骑士,-1.2514078219341727
好，真,-1.2514078219341727
红豆布丁奶茶,-1.2514078219341727
。烤,-1.2514078219341727
手滑,-1.2514078219341727
早十分钟,-1.2514078219341727
齐全,-1.2514078219341727
，大雪天,-1.2514078219341727
。送餐员特,-1.2514078219341727
！…………,-1.2514078219341727
好…,-1.2514078219341727
！意外惊喜！,-1.2514078219341727
礼品,-1.2514078219341727
热心,-1.2514078219341727
吸,-1.2514078219341727
。。速度快。。。,-1.2514078219341727
奶茶。。。,-1.2514078219341727
超快！！,-1.2514078219341727
32个,-1.2514078219341727
钥匙,-1.2514078219341727
。人,-1.2514078219341727
。。。奶茶,-1.2514078219341727
长得帅,-1.2514078219341727
撒，,-1.2514078219341727
超给力,-1.2514078219341727
捎,-1.2514078219341727
有效率,-1.2514078219341727
赶上,-1.2514078219341727
最大,-1.2514078219341727
圈,-1.2514078219341727
大半个,-1.2514078219341727
 不 错 ,-1.2514078219341727
 来 ,-1.2514078219341727
 但 味 道 还 ,-1.2514078219341727
 很 凉,-1.2514078219341727
弹珠,-1.2514078219341727
珍珠奶茶,-1.2514078219341727
呦！饮料,-1.2514078219341727
常好,-1.2514078219341727
足不出户,-1.2514078219341727
清凉，,-1.2514078219341727
少年很可爱—v—,-1.2514078219341727
快、,-1.2514078219341727
灵活,-1.2514078219341727
曲奇,-1.2514078219341727
，大爱可可小丸子,-1.2514078219341727
撒！,-1.2514078219341727
快乐柠檬,-1.2514078219341727
真好吃,-1.2514078219341727
必应,-1.2514078219341727
有求,-1.2514078219341727
爽快,-1.2514078219341727
。千叶豆腐,-1.2514078219341727
高效,-1.2514078219341727
很多年,-1.2514078219341727
，烤鸭,-1.2514078219341727
拔丝,-1.2514078219341727
辣度,-1.2514078219341727
荷兰豆，,-1.2514078219341727
真棒,-1.2514078219341727
，跟鞋,-1.2514078219341727
排骨鸡,-1.2514078219341727
da,-1.2514078219341727
女朋友,-1.2514078219341727
囗！,-1.2514078219341727
鸡汤咸死，,-1.2514078219341727
，排骨饭,-1.2514078219341727
好好好好,-1.2514078219341727
川,-1.2514078219341727
不合,-1.2514078219341727
周到。,-1.2514078219341727
还好量大,-1.2514078219341727
每份,-1.2514078219341727
，香干回锅肉,-1.2514078219341727
减时,-1.2514078219341727
大大,-1.2514078219341727
五星！,-1.2514078219341727
赞，大,-1.2514078219341727
王昭晖,-1.2514078219341727
郭师傅,-1.2514078219341727
速冲咖啡。,-1.2514078219341727
百度外卖速度快，,-1.2514078219341727
好可爱,-1.2514078219341727
好帅,-1.2514078219341727
，肥牛,-1.2514078219341727
无意中,-1.2514078219341727
双手,-1.2514078219341727
，足足足！,-1.2514078219341727
正式,-1.2514078219341727
军姿,-1.2514078219341727
，菜色，,-1.2514078219341727
墨镜,-1.2514078219341727
非常棒，,-1.2514078219341727
优谷,-1.2514078219341727
口香,-1.2514078219341727
空运,-1.2514078219341727
超酷,-1.2514078219341727
体贴,-1.2514078219341727
美味！刀功细，菜,-1.2514078219341727
